"","Country.code","Region.code","Year","VA_Agriculture","VA_Mining","VA_Manufacturing","VA_Utilities","VA_Construction","VA_Trade..restaurants.and.hotels","VA_Transport..storage.and.communication","VA_Finance..insurance..real.estate.and.business.services","VA_Government.services","VA_Community..social.and.personal.services","VA_Summation.of.sector.GDP","EMP_Agriculture","EMP_Mining","EMP_Manufacturing","EMP_Utilities","EMP_Construction","EMP_Trade..restaurants.and.hotels","EMP_Transport..storage.and.communication","EMP_Finance..insurance..real.estate.and.business.services","EMP_Government.services","EMP_Community..social.and.personal.services","EMP_Summation.of.sector.GDP","VAQ_ Agriculture","VAQ_ Mining","VAQ_ Manufacturing","VAQ_ Utilities","VAQ_ Construction","VAQ_ Trade..restaurants.and.hotels","VAQ_ Transport..storage.and.communication","VAQ_ Finance..insurance..real.estate.and.business.services","VAQ_ Government.services","VAQ_ Community..social.and.personal.services","VAQ_ Summation.of.sector.GDP","base.yr.Q"
"1060","IDN","ASI",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1061","IDN","ASI",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1062","IDN","ASI",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1063","IDN","ASI",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1064","IDN","ASI",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1065","IDN","ASI",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25820,92,3078,30,759,4304,945,170,3014,998,39210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1066","IDN","ASI",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25557,123,3234,30,928,4657,962,79,3431,1063,40065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1067","IDN","ASI",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27230,166,3401,34,1032,4926,1007,88,3339,1141,42364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1068","IDN","ASI",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27529,188,3605,40,1187,5245,1053,89,3449,1215,43599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1069","IDN","ASI",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26833,198,3695,42,1275,5392,1032,107,4148,1297,44019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1070","IDN","ASI",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27386,249,3698,46,1265,5475,1090,137,4135,1384,44865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1071","IDN","ASI",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27032,305,3838,47,1438,5670,1270,191,4524,1470,45785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1072","IDN","ASI",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27703,327,4092,52,1544,5868,1425,210,4755,1566,47543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1073","IDN","ASI",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28042,357,4217,61,1548,6269,1447,243,4707,1668,48560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1074","IDN","ASI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28752,386,4702,66,1656,6717,1470,302,5365,1777,51193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1075","IDN","ASI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30156,429,5078,77,1889,7408,1656,313,5842,1852,54700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1076","IDN","ASI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30784,406,5039,91,2012,7829,1779,329,5951,1929,56149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1077","IDN","ASI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32247,445,5049,98,2163,8125,1895,393,6177,2012,58602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1078","IDN","ASI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33573,509,6042,102,2093,8302,2084,454,6377,2127,61663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1079","IDN","ASI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34977,496,6586,115,2174,8721,2134,451,6751,2208,64612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1080","IDN","ASI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36038,562,7057,137,2250,9431,2253,499,7058,2331,67615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1081","IDN","ASI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36796,607,7653,159,2374,10104,2417,477,7450,2461,70499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1082","IDN","ASI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38583,634,8403,178,2632,11019,2587,441,7890,2612,74979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1083","IDN","ASI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40457,730,9168,204,3018,12235,2907,489,8213,2720,80139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1084","IDN","ASI",1990,123237.2851687,72888.4996903814,178089.493328288,2083.64176615918,35357.4408797656,117746.684251739,38196.2351866243,40984.8307468504,39716.6870592027,24169.7259168123,672470.521221418,41529,859,9615,219,3399,12434,3067,590,8400,2781,82892,716004.209828509,686411.735327771,1042868.09626533,20976.7007240103,263528.40623031,607885.061164976,185567.470444587,233085.553536424,350403.607268289,164949.867405787,4271680.708196,"VA_Q05"
"1085","IDN","ASI",1991,130534.022782144,86313.1827028036,207277.909558118,2523.35602266571,39188.9994777981,131084.387386846,46080.3843788066,49671.1570498987,40091.7791008585,25401.0319151795,758166.213009564,47382,658,8889,160,2680,10834,2657,628,8822,2921,85631,699777.075766715,733908.032449892,1095447.0174648,21611.7959409074,287527.102330354,645915.454086988,191236.22671947,258475.021635329,343175.149279895,164384.468997325,4441457.34730612,"VA_Q05"
"1086","IDN","ASI",1992,143826.401582936,78764.8250546971,229571.002319759,3133.35204417216,45818.4833311092,140333.719761166,51036.1073108544,56515.5316778462,43697.1048203075,27432.138889336,820128.666792183,49277,693,8778,184,2599,10521,2677,683,7354,3057,85823,708892.240658369,711128.015412939,1150597.04812309,22430.8154779936,308227.167267258,664246.433096552,196658.848874248,272926.568427032,336837.070110076,165421.933611731,4537366.1360364,"VA_Q05"
"1087","IDN","ASI",1993,138124.464046876,69691.7818998717,233961.934617159,3583.94898626009,52513.6974617847,141433.196234393,51715.4545923581,59126.6841879634,48462.4027775738,27203.9286482784,825817.497768325,46079,761,9826,182,3092,11856,3123,687,8171,3239,87015,619195.185059847,631812.709690872,1101111.91412654,21417.4058477832,303214.581085822,626899.708208154,181722.597266602,257974.15200312,295278.694044817,151829.778980311,4190456.72631387,"VA_Q05"
"1088","IDN","ASI",1994,146688.794656839,70253.1987951049,268973.393702727,4724.44755699238,61927.3153622447,154769.781423469,57655.2901906732,71465.5523135016,46529.4464191108,29161.6607145513,912148.883180024,43533,863,12125,194,3913,13238,3598,759,7993,3297,89514,590005.847800721,632235.956521472,1172384.88975681,22839.3700185364,330009.313009312,639233.754281172,186565.605194619,280728.50933971,283466.430143879,152181.583650219,4289651.25562683,"VA_Q05"
"1089","IDN","ASI",1995,160670.860936314,78295.3799499819,307147.029753236,5423.27971027998,70747.8794988282,170315.645909329,60305.741408976,78511.5650018969,50447.6114748433,31029.1242033056,1012894.11974672,40515,831,11676,187,3768,13884,3774,796,8383,3457,87271,572125.035347305,626944.935259944,1207652.60911503,24595.3648835946,346200.643382809,641053.414001015,188054.188128459,300339.056650494,266755.759954047,151518.464119687,4325239.46894266,"VA_Q05"
"1090","IDN","ASI",1996,171599.020823162,84687.9988822913,360841.199271649,6193.02570598052,80858.7454032336,183883.007105473,63979.1690148631,79811.8004234101,52959.2018970151,34053.052148608,1118866.22067569,39834,863,11464,181,4012,14878,4056,880,9096,3645,88910,552885.404701892,623045.431563328,1234068.4199628,26185.4292415776,365769.486706204,649780.943812393,191515.291578978,296608.505892956,253095.512644623,152440.993181076,4345395.42284577,"VA_Q05"
"1091","IDN","ASI",1997,176378.751882123,92906.9939934605,414248.660748379,6358.53172101522,81148.9910065784,190283.866807707,64228.3383635271,86089.8481724122,51669.7746357466,44319.0814071784,1207632.84195463,37290,1016,11772,263,4579,15955,4264,887,10208,3970,90204,504558.523204321,575596.2716945,1107878.73718004,26585.1724782049,354802.052617971,619613.585432353,186587.557426561,280915.748048119,229213.488320665,148593.451552543,4034344.58634703,"VA_Q05"
"1092","IDN","ASI",1998,174050.180730903,117593.554576274,279530.665488362,5282.84280237197,61924.0443177652,161382.844075325,50061.3447450941,63123.4785390728,37696.0588801513,44447.7568463977,995092.771929255,40383,777,10302,171,3960,15662,4308,886,10443,3935,90827,287122.128244558,323858.988872846,526941.137037797,15797.380269253,130056.029694473,293189.942475931,89380.0538119519,114055.368412049,122144.945801358,87312.317248874,1989858.29186909,"VA_Q05"
"1093","IDN","ASI",1999,193180.016681548,97271.1911953719,283784.37286175,5591.95192787694,60293.2633901065,171892.830985886,47578.5694295213,55930.373500689,46809.7600569563,45981.8472270195,1008314.17725673,38731,849,11819,224,3961,16463,4416,970,10760,3922,92114,260877.363239551,287003.365686504,477992.471944592,15211.3844292951,113454.154698357,260574.342532523,79561.3320078083,92971.9393170496,109417.333620575,79493.3128770434,1776556.99952838,"VA_Q05"
"1094","IDN","ASI",2000,165716.570160065,132774.485742659,273436.411623133,5840.93286148726,57978.9069122837,165260.426893335,45549.8816200401,54578.2634072347,48654.0396367209,42446.860448723,992236.779305681,40434,826,11842,226,4183,17570,4871,1448,8817,3105,93321,225690.027083306,252957.213398603,441523.527812975,13892.4247585428,101771.999607544,233766.402795238,73538.1648168106,83088.8034175592,91281.2683424667,70044.9416126133,1587554.7729452,"VA_Q05"
"1095","IDN","ASI",2001,166548.847390238,127419.565627299,299672.159699862,7014.59489795617,58000.4136060006,175017.241799849,48485.7336759676,57890.4346287732,51305.3241941928,44968.8234010848,1036323.13892122,39577,772,12219,214,4445,16698,4671,1787,9827,3229,93437,205346.133136133,226291.294222759,418738.795147745,13447.5555349378,95099.5550440644,216717.033075098,70783.161621295,78755.8668019539,82075.6282722153,66538.1318097287,1473793.15466593,"VA_Q05"
"1096","IDN","ASI",2002,179624.787382142,112528.68567121,317049.356870368,9250.61422633054,61045.8201739985,189103.121055611,58880.2917709116,64048.1829877366,50059.4536771986,49468.0682562845,1091058.38207179,40534,720,12216,203,4793,17110,4833,1518,8977,2751,93655,200841.652879628,223555.642423236,414766.042220978,13666.6340056439,95610.3255396862,215839.625885063,76055.7302701144,79795.3373482197,78808.7664327986,66679.1822012042,1465618.93860557,"VA_Q05"
"1097","IDN","ASI",2003,177690.299123045,113444.17749456,314530.485611558,11124.6637718235,72833.1868469523,194726.302472999,69102.1284230042,68278.3633472666,59042.8504369153,56494.5596732074,1137267.01720133,43013,818,11616,167,4403,16683,5050,1934,8276,2363,94323,200370.196747642,213505.555663201,412473.854872639,13858.1273480559,98082.415064614,219915.88675205,82096.0398553907,82092.3086226373,76201.7560960661,69607.3249023178,1468203.46592461,"VA_Q05"
"1098","IDN","ASI",2004,181033.076034814,132259.997110607,335054.581685897,13052.7137875107,83192.8645591463,202722.03374582,78266.8887562516,70572.9255451535,66626.5234511533,63662.610300287,1226444.21497664,40652,1131,11247,242,4774,18601,5560,1611,8593,2286,94695,195008.720529946,193436.421395475,404379.330439858,13812.6355973421,99794.5443566082,219825.580468364,89095.7969606502,82910.109389726,73218.3411046905,71789.8647764033,1443271.34391897,"VA_Q05"
"1099","IDN","ASI",2005,180837.229007515,177687.009323701,353337.665476736,13255.4633893653,96886.9705765797,214331.633533275,89673.876728761,74013.6514637661,67103.5177869928,70052.4757803877,1337179.49306708,41933,866,11946,191,4498,18494,5611,1446,8400,2080,95464,180837.229007515,177687.009323701,353337.665476736,13255.4633893653,96886.9705765797,214331.633533275,89673.876728761,79027.2336136615,67103.5177869928,70052.4757803877,1342193.07521698,"VA_Q05"
"1100","IDN","ASI",2006,194357.126440352,188722.375241829,388243.10138199,13618.0818064573,112665.548962398,225007.097151256,103868.447926434,77040.8070279818,75280.0229847997,75575.894641057,1454378.50356455,40725,884,11883,221,4626,20132,5620,1672,9196,2921,97880,168860.846084081,162532.421432154,319981.017251384,12665.0879499427,94828.5854302449,206058.194099257,88281.0928279964,74453.1413374317,62843.1868952244,68366.4445016123,1258870.01825796,"VA_Q05"
"1101","IDN","ASI",2007,224339.818811902,207319.340105113,417460.544676298,14374.3831101546,126257.519354771,245192.232737065,109395.340260965,80711.9388651597,85004.8637514693,79834.0052375033,1589889.9869104,41797,950,12352,163,5142,21883,5907,1715,9346,4095,103349,161219.887318477,152467.695451491,318534.866360325,12894.0809564969,94966.144667925,206724.273479931,94097.9255199178,74229.7398524444,60527.1345154381,67670.219509677,1243331.96721816,"VA_Q05"
"1102","IDN","ASI",2008,255810.567514344,226523.178670668,459857.72860099,14592.0546935421,149915.04335859,247032.849713792,111528.309267907,84347.6641510188,92007.5631356723,80066.4788177327,1721681.43792426,41924,1022,12533,187,5325,22551,6126,1790,8983,5314,105753,145849.273035786,132116.652749394,285842.903469106,12342.9757281077,88105.795659959,190381.863572979,91091.2325010068,69360.4885497691,54973.1211641772,62864.5779777322,1132928.88440802,"VA_Q05"
"1103","IDN","ASI",2009,285324.588634628,223768.823612139,465209.778277098,15566.26928466,184502.999019566,249537.50512914,117157.244459531,86056.1887630074,105911.708573811,84853.4565855556,1817888.56233913,42208,1103,12823,208,5372,23322,6065,1822,9601,5679,108203,141328.426499881,126884.919238835,291270.222912802,13069.1219504237,87771.043224485,179651.637258489,98459.9393126569,67782.1351026748,53813.8081160659,62831.3655889561,1122862.61920527,"VA_Q05"
"1104","IDN","ASI",2010,288057.784776129,238873.583394244,442134.896395082,14384.028628773,192870.886996031,259746.076495448,123077.82246203,86875.160135544,105053.912019651,87634.5403108271,1838708.69132181,42048,1174,13539,212,5553,23813,5749,2072,10978,6493,111631,127840.363847125,115724.943725391,267912.469099739,12088.6008452873,82437.8605745034,171470.702209337,98062.6593921596,64193.5835786717,49452.6814206668,59093.6472644979,1048277.51166543,"VA_Q05"
"1105","IDN","ASI",2011,303000.370587414,277238.434763698,474288.29616865,15794.2451831696,209117.95137926,286252.176711813,135705.953419596,94920.939760049,119999.298479512,97260.3365168228,2013578.00296999,40793,1354,14224,238,6347,24841,5361,2878,11708,6925,114670,125502.204162579,111440.646209992,270062.762005389,12034.9005089796,83498.1919050287,177786.541287732,103096.600295097,65279.5059113077,49495.8697116168,60476.9179102611,1058674.13990798,"VA_Q05"
"1106","IDN","ASI",2012,324384.899110573,300315.559368386,508518.775118124,17778.9164976208,234233.907136126,314341.068779935,148885.901820158,105598.521444851,132144.716283651,109592.1514703,2195794.41675756,39937,1548,14900,262,6860,25129,5122,3337,11987,7090,116173,128082.580682201,111015.061501796,280280.653400342,12568.8397512029,88108.4707429409,188659.202360709,111295.855218436,68963.0712008933,49460.1859787204,63952.4525644501,1102386.37367385,"VA_Q05"
"1107","IND","ASI",1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1108","IND","ASI",1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1109","IND","ASI",1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1110","IND","ASI",1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1111","IND","ASI",1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1112","IND","ASI",1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1113","IND","ASI",1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1114","IND","ASI",1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1115","IND","ASI",1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1116","IND","ASI",1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1117","IND","ASI",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126808,908,16923,258,2626,8274,3076,409,13703,3439,176422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1118","IND","ASI",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127488,928,17520,285,2568,8502,3237,444,13192,3576,177740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1119","IND","ASI",1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127795,1001,17874,309,2508,8616,3425,477,13443,3725,179174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1120","IND","ASI",1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127849,992,18570,351,2646,8887,3569,511,13455,3867,180697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1121","IND","ASI",1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128389,973,18915,371,2697,9203,3687,546,13466,4035,182282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1122","IND","ASI",1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130696,1064,18437,401,2752,9057,3869,594,12777,4259,183908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1123","IND","ASI",1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132765,1065,17909,427,2843,9054,3970,637,12424,4462,185556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1124","IND","ASI",1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134868,1072,17326,463,2909,9157,4193,690,11860,4677,187214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1125","IND","ASI",1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136214,1071,17521,508,2857,9268,4360,758,11449,4863,188869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1126","IND","ASI",1969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136635,1085,18463,535,2776,9408,4523,821,11238,5030,190514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1127","IND","ASI",1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138293,986,18145,554,2634,9639,4641,898,11100,5254,192145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1128","IND","ASI",1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142957,969,18546,580,2611,9758,4671,918,11667,5431,198110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1129","IND","ASI",1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147855,984,19085,589,2639,9731,4888,929,11886,5628,204213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1130","IND","ASI",1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152847,955,19730,583,2436,10071,4963,926,12247,5722,210480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1131","IND","ASI",1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157820,958,20074,590,2325,10445,5306,897,12484,6054,216952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1132","IND","ASI",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162360,1023,20189,652,2609,11288,5577,928,12821,6208,223654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1133","IND","ASI",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166819,1008,21603,700,2810,11519,5791,969,13047,6312,230577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1134","IND","ASI",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171599,991,22600,707,3038,12332,5762,984,13285,6417,237715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1135","IND","ASI",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175197,963,24821,754,2896,13149,5930,1012,13841,6501,245063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1136","IND","ASI",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,182574,939,23968,745,2729,12737,6158,1002,14676,7084,252612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1137","IND","ASI",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188502,1008,23739,762,3045,13289,6400,993,15348,7264,260350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1138","IND","ASI",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192718,1128,24983,779,3311,14285,6582,1010,15285,7590,267672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1139","IND","ASI",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196689,1249,25837,787,3241,15188,6697,1055,16416,7949,275109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1140","IND","ASI",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200668,1270,27554,802,3559,16087,6944,1089,16493,8167,282632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1141","IND","ASI",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204459,1278,28426,838,3786,16864,7365,1127,17618,8450,290212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1142","IND","ASI",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208393,1332,28660,859,4081,18334,7800,1175,18418,8760,297812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1143","IND","ASI",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211791,1497,29638,895,4381,19501,8067,1232,19590,9391,305982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1144","IND","ASI",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215591,1531,30798,913,4629,20472,8527,1266,20918,9603,314247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1145","IND","ASI",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218848,1736,32336,952,5091,21992,8768,1337,21565,10013,322639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1146","IND","ASI",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220884,1828,34662,986,5435,23616,9183,1425,22482,10623,331124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VA_Q05"
"1147","IND","ASI",1990,266346.351707515,24607.653724429,164535.958589395,20770.8953192866,51827.1436642873,119482.608590517,57552.2442005877,54767.9986677402,93734.5879005267,25363.9628751576,878989.405239442,225463,2009,35693,995,6226,25049,9362,1474,22097,11334,339703,746729.582068744,88493.5530006431,410081.725155591,47390.5119543315,175677.802212112,312267.477908262,142039.754723095,115832.843976774,275424.492261922,59807.8025516243,2373745.5458131,"VA_Q05"
"1148","IND","ASI",1991,281242.164792,24274.7217513627,161533.554492317,22933.8278532366,52913.893848861,123763.465877292,61304.1801916524,62257.8834852267,99820.4190103984,26715.9939989626,916760.105301309,227697,2042,33013,1023,6467,25186,9530,1567,21712,11777,340014,662497.161033321,83248.8188506938,358720.976201746,47173.53684932,163151.553845513,286321.695464424,136307.968319429,116225.62972497,255486.340406281,57507.3465403364,2166641.02723604,"VA_Q05"
"1149","IND","ASI",1992,296045.196041602,25838.4809534146,174690.39030464,27271.0489192342,56668.9660791351,135480.781542115,69128.7692630945,64562.5236388611,107253.2562741,28861.7219369806,985801.282991615,244437,2234,36108,1112,8174,27693,10535,2075,21993,12776,367136,659575.342529262,79037.1299658199,350818.97403575,47983.1067985176,158322.224315514,286985.095589382,134564.423610068,114146.518107356,252246.987850685,56543.4294835977,2140223.52836283,"VA_Q05"
